desc,mfc,names,price,url
"
A seasonal blend of rich berry flavor and fiery ghost peppers. This isn't the hottest ghost pepper sauce out there, but the blend of berries compliments the flavors well and it has a bright tangy flavor.
Heat Level: Hot/Extra Hot
Ingredients: White Vinegar, Wild Huckleberry, Water, Ghost Pepper, Pineapple, Salt, Natural Sugar, Xanthan Gum.
5 oz
",Arthur Wayne Hot Sauce, Huckleberry Ghost    ,$ 8.99,https://heathotsauce.com/collections/all/products/huckleberry-ghost
"
This sauce features a bright tangy vinegar base, with a hint of tropical sweetness from mangoes and paired with Habanero chiles. The least sweet, most tangy fruit based sauce we've tried.
Heat Level: Medium
Ingredients: White Vinegar, Habanero Peppers, Organic Mango, Red Fresnos, Salt, Organic Sugar.
5 oz
",Arthur Wayne Hot Sauce, Arthur Wayne Mango Habanero    ,$ 5.99,https://heathotsauce.com/collections/all/products/arthur-wayne-mango-habanero
"
Bright and citrusy with all the classic flavors of a verde sauce, Arthur Wayne's Spicy Tomatillo is perfect for any sort of Mexican food, eggs, or pretty much anything else. 
Heat Level: Mild
Ingredients: White Vinegar, Tomatillo, Jalapeno, Lemon Juice, Salt, Onion, Garlic, Xanthan Gum.
5 oz
",Arthur Wayne Hot Sauce," Haba Haba ""Spicy Tomatillo""    ",$ 5.99,https://heathotsauce.com/collections/all/products/haba-haba-spicy-tomatillo
"
This flavorful, tangy habanero hot sauce is perfect for everything from pizza to tacos. It took Arthur 5 years and 10 recipe changes to perfect this sauce!
Heat Level: Hot (listed as 6/10 on the label)
Ingredients: White Vinegar, Habanero Peppers, Tomato, Cayenne, Red Fresno, Mango, Salt, Onion, Garlic, Fresh Lime Juice.
5 oz
",Arthur Wayne Hot Sauce," Haba Haba ""Dime"" Sauce    ",$ 6.50,https://heathotsauce.com/collections/all/products/haba-haba-dime-sauce
"
An unexpectedly tasty pairing of smoky chipotle chiles and vibrant Indian curry spices. This sauce is intensely flavorful and tastes great on sandwiches, mixed vegetables and chicken.
Heat Level: Medium
Ingredients: Tomato, Water, Chipotles (chipotle peppers, vinegar), Distilled Vinegar, Green Onion, Garlic, Cilantro, Madras Curry Powder (fenugreek, nutmeg, clove, coriander, cinnamon, black pepper, salt, red chili, ginger, mace, garlic powder, tumeric, assfoetida), Sea Salt, Spices.
5 oz
",Bigfat's, Boom Shanka Chipotle Curry    ,$ 6.49,https://heathotsauce.com/collections/all/products/boom-shanka-chipotle-curry-1
"
A creamy cayenne sauce with plenty of garlic, a bright lemony flavor, and a mild cayenne kick.
Heat Level: Mild
Ingredients: Coconut milk powder (coconut milk, tapioca syrup, plant esters), organic roma tomatoes, organic garlic, organic lemon juice, organic garlic powder, organic cayenne powder, organic onion powder, organic brown sugar, himalayan salt, organic white pepper, organic ginger.
5 oz
",Frankie V's, Creamy Cayenne Garlic Hot Sauce    ,$ 5.99,https://heathotsauce.com/collections/all/products/creamy-cayenne-garlic-hot-sauce
"
A creamy serrano sauce with a bright cilantro flavor makes this sauce at home on Mexican food as well as Thai food. 
Heat Level: Mild
Ingredients: Organic tomatillos, organic serrano peppers, organic onions, organic lime juice, organic garlic, organic cilantro, coconut milk powder, (coconut milk, tapioca syrup, plant esters), water, organic garlic powder, organic white pepper, himalayan salt.

 5 oz








 
",Frankie V's, Creamy Serrano Hot Sauce    ,$ 5.99,https://heathotsauce.com/collections/all/products/creamy-serrano-hot-sauce
"
A unique coconut milk base gives this sauce a creamy consistency and a flavor reminiscent of green Thai curry.
Heat Level: Mild
Ingredients: Hatch chilies, coconut milk, organic onion, organic garlic, organic ginger, organic mustard.
5 oz
 
",Frankie V's, Creamy Hatch Chile Sauce    ,$ 5.99,https://heathotsauce.com/collections/all/products/creamy-hatch-chile-sauce
"
A unique blend of thai chilis, wasabi, limes and vinegar, this sauce works well on sushi, Pad Thai, rice dishes, and stir-frys.
Heat Level: Medium
Ingredients: Green onion, white onion, rice vinegar, green thai chili, lime juice, garlic, ginger, wasabi powder, salt.
5 oz
",Frankie V's, Wasabi Green Thai Chile    ,$ 5.99,https://heathotsauce.com/collections/all/products/wasabi-green-thai-chile
"
Frankie V’s Orange Label is his answer to an everyday vinegar based hot sauce. Made with habanero infused vinegar, this sauce has the perfect blend of habaneros, Spanish paprika, garlic and cayenne pepper. Perfect on everything, especially hot wings, Creole dishes, marinade for beef, ribs and chicken, and chili.
Heat Level: Hot
Ingredients (100% organic): Habanero infused white vinegar, salt, habanero pepper, cayenne pepper, Spanish paprika, garlic powder, onion powder.
5 oz
",Frankie V's, Frankie V's Orange Label    ,$ 5.99,https://heathotsauce.com/collections/all/products/frankie-vs-orange-label
"
A great 'dump-on-everything' hot sauce, with plenty of garlic and onion, a bright lemony citrus kick, and a solid habanero heat.
Heat Level: Hot
Ingredients (all organic): Garlic, lemon juice, white onion, white vinegar, white rice vinegar, habanero pepper, tomato, white ginger, salt, white pepper, mustard powder.
5 oz
",Frankie V's, Frankie V's Fiery    ,$ 5.99,https://heathotsauce.com/collections/all/products/frankie-vs-fiery
"
A unique and flavorful blend of white and orange habaneros, mustard, ginger, garlic, onions and infused habanero vinegar. 
Heat Level: Hot
Ingredients (all organic): White onion, garlic, white vinegar, white rice vinegar, lemon juice, orange and white habanero pepper, white ginger, salt, mustard powder.
5 oz
",Frankie V's, Spooky White    ,$ 5.99,https://heathotsauce.com/collections/all/products/spooky-white
"
A sweet & tangy mustard sauce with a touch of heat, influenced by Carolina BBQ. A dash of Cinder Habanero Hot Sauce is added to give it a touch of heat. Awesome on pulled pork or bbq chicken. 
Heat Level: Mild/Medium
Ingredients: Mustard (Distilled Vinegar, #1 Mustard Seed, Salt, Tumeric and Spices), Apple Cider Vinegar, Sugar, Dark Brown Sugar (Sugar and Molasses), Water, Coconut Oil, Tamari Sauce (Water, Soybeans, Salt, Alcohol (to preserve freshness), Natural Smoke Flavoring, Black Pepper, Red Habanero Peppers, Butternut Squash, Diced Tomatoes (Tomatoes, Tomato Juice, Salt), Kosher Salt, Xanthan Gum
Awards: The Hot Pepper Awards, 1st Place Mild BBQ Sauce, 1st Place Unique BBQ Sauce.
16 oz
",Sam & Oliver, Molten Gold BBQ Sauce    ,$ 9.99,https://heathotsauce.com/collections/all/products/molten-gold-bbq-sauce
"
A pepper-forward vinegar based sauce made with the Carolina Reaper peppers, the hottest in the world!
Heat Level: Extra Hot
Ingredients: Carolina Reapers, Vinegar, Salt, Xanthan Gum (a natural thickener). 
5 oz
",Desert Smoke, Desert Smoke Carolina Reaper Hot Sauce    ,$ 9.99,https://heathotsauce.com/collections/all/products/desert-smoke-carolina-reaper-hot-sauce
"
A pepper-forward vinegar based sauce made with the Trinidad Scorpion peppers, distilled vinegar, and a unique blend of spices. 
Heat Level: Extra Hot
Ingredients: Trinidad Scorpion Peppers, Vinegar, Salt, Xanthan Gum (a natural thickener). 
5 oz
",Desert Smoke, Desert Smoke Trinidad Scorpion Hot Sauce    ,$ 9.99,https://heathotsauce.com/collections/all/products/desert-smoke-trinidad-scorpion-hot-sauce
"
A pepper-forward vinegar based sauce made with the habanero peppers, distilled vinegar, and a unique blend of spices. 
Heat Level: Hot
Ingredients: Habanero Peppers, Vinegar, Salt, Xanthan Gum (a natural thickener). 
5 oz
",Desert Smoke, Desert Smoke Habanero Hot Sauce    ,$ 9.99,https://heathotsauce.com/collections/all/products/desert-smoke-habanero-hot-sauce
"
A pepper-forward vinegar based sauce made with the ghost peppers, distilled vinegar, and a unique blend of spices. 
Heat Level: Extra Hot
Ingredients: Ghost Peppers, Vinegar, Salt, Xanthan Gum (a natural thickener). 
5 oz
",Desert Smoke, Desert Smoke Ghost Pepper Hot Sauce    ,$ 8.50,https://heathotsauce.com/collections/all/products/desert-smoke-ghost-pepper-hot-sauce
"
A pepper-forward vinegar based sauce made with the fiery Chocolate 7-Pot Douglah, this sauce features a serious kick and delicious pepper flavor.
Heat Level: Extra Hot
Ingredients: Chocolate 7-pot Doughlah Chiles, Vinegar, Salt, Xanthan Gum (a natural thickener). 
5 oz
",Desert Smoke, Desert Smoke 7-Pot Hot Sauce    ,$ 9.99,https://heathotsauce.com/collections/all/products/desert-smoked-7-pot-hot-sauce
"
A fiery blend of fresh pineapples and Carolina Reapers, this sauce packs serious heat along with an awesome flavor!
Heat Level: Extra Hot!
Ingredients: Carolina Reaper Peppers, Pineapple, Vinegar, Wildflower Honey.
Made exclusively for Heat!
5 oz
",PexPeppers, Painapple Carolina Reaper Hot Sauce    ,$ 9.99,https://heathotsauce.com/collections/all/products/painapple-carolina-reaper-hot-sauce
"
Stoke is a savory and smokey chipotle sauce made with butternut squash and tomatoes. 
Heat Level: Medium
Ingredients: Distilled Vinegar, Red Habanero Peppers, Butternut Squash, Kosher Salt, Diced Tomatoes (Tomatoes, Tomato Juice, Salt), Xanthan Gum.
5 oz
",Sam & Oliver, Stoke Chipotle Hot Sauce    ,$ 5.99,https://heathotsauce.com/collections/all/products/stoke-chipotle-hot-sauce
"
A nice habanero kick in a smooth, savory & salty sauce made with butternut squash and tomatoes. 
Heat Level: Hot
Ingredients: Distilled Vinegar, Red Habanero Peppers, Butternut Squash, Kosher Salt, Diced Tomatoes (Tomatoes, Tomato Juice, Salt), Xanthan Gum.
5 oz
",Sam & Oliver, Cinder Habanero Hot Sauce    ,$ 5.99,https://heathotsauce.com/collections/all/products/cinder-habanero-hot-sauce
"
The sweetness of strawberry preserves hits you first, and then the slow burn of Carolina Reapers starts to build. This sauce works well in dessert applications as well as on savory dishes. 
Heat Level: Extra Hot
Ingredients: Strawberry Preserves (Sugar, Strawberries, Water, Vinegar, Salt), White Wine Vinegar, Carolina Reaper Peppers (Reaper Peppers, Distilled Vinegar), Agave Nectar, Pectin.
5 oz
",Sam & Oliver, Mind Flay Strawberry Reaper Hot Sauce    ,$ 8.99,https://heathotsauce.com/collections/all/products/mind-flay-strawberry-reaper-hot-sauce
"
A flavorful sauce inspired by Nam Phrik, the classic spicy Thai condiment, this sauce is heavy on garlic and shallots, and it features a serious, quick acting heat from ripe Thai chiles.
Heat Level: Hot (with a very fast acting heat) 
Ingredients: Thai chilis, garlic, shallots, vinegar, filtered water, organic lime juice, sunflower oil, sea salt.
5 oz
",Yai's Thai, Chili Garlic Thai Hot Sauce    ,$ 6.99,https://heathotsauce.com/collections/all/products/chile-garlic-thai-hot-sauce
"
A bright lime-forward sauce with a medium hot kick from Thai chiles and fresh green jalapenos. Ginger and cilantro round out this tasty sauce. 
Heat Level: Medium
Ingredients: Thai chiles, filtered water, organic lime juice, jalapenos, ginger, cilantro, sea salt.
 5 oz
",Yai's Thai, Chili Lime Thai Hot Sauce    ,$ 6.99,https://heathotsauce.com/collections/all/products/chile-lime-thai-hot-sauce
"
A chipotle based sauce that comes across more like a concentrated BBQ sauce, the addicting smokey flavor will keep you coming back for more.
Heat Level: Mild
Ingredients: Agave Nectar, Distilled Vinegar, Water, Onions, Red Wine Vinegar, Chipotle, Garlic, Liquid Smoke, Salt, Ancho Chili Powder, Black Pepper, Spices.
8.8 oz
",NW Elixirs, NW Elixirs Hott Smoke #3    ,$ 8.99,https://heathotsauce.com/collections/all/products/copy-of-nw-elixirs-hott-smoke-3
"
An Asian style sauce made with Thai chiles, ginger, lemongrass and fish sauce. Awesome for stir-frys and rice dishes.
Heat Level: Hot
Ingredients: Rice Wine Vinegar, Thai Chiles, Agave Nectar, Garlic, Chili Flakes, Green Chiles, Ginger, Lemongrass, Fish Sauce, Coriander, Basil. CONTAINS FISH SAUCE
8.8 oz
",NW Elixirs, NW Elixirs Bangkok Hott #4    ,$ 8.99,https://heathotsauce.com/collections/all/products/nw-elixirs-hott-smoke-3
"
A mellow tomatillo sauce with serranos and cilantro. Great on tacos.
Heat Level: Medium
Ingredients: White Wine Vinegar, Tomatillo, Serrano Peppers, Poblano Peppers, Agave Nectar, Onion, Garlic, Cilantro, Spices.
8.8 oz
",NW Elixirs, NW Elixirs Verde Hott #2    ,$ 8.99,https://heathotsauce.com/collections/all/products/nw-elixirs-verde-hott-2
"
A tangy habanero sauce with sweetness provided by honey and molasses and a unique spice blend that includes smoked paprika and cardamom. 
Heat Level: Medium
Ingredients: Red Wine Vinegar, White Vinegar, Water, Red Bell Peppers, Molasses, Honey, Tomato Paste, Green Bell Peppers, Habaneros, Onions, Arbol Chile Powder, Garlic, Jalapeno, Sea Salt, Red Pepper Flakes, Black Pepper, Cayenne, Smoked Paprika, Bay Leaf, Cardamom.
8.8 oz
",NW Elixirs, NW Elixirs Hott Sauce #1    ,$ 8.99,https://heathotsauce.com/collections/all/products/nw-elixers-hott-sauce-1
"
 A multiple award winning wing sauce with a seriously extreme kick.
Heat Level: Extreme
Ingredients: Aged Cayenne peppers, distilled vinegar, salt, garlic powder, Cayenne peppers, cream, white wine vinegar, natural flavors, pepper extract.
Awards:
First Place Wing Sauce, Screaming Mimi Awards, 2014
First Place Hot Wing Sauce, Fiery Food Challenge, 2013
Second Place Wing Sauce, Screaming Mimi Awards, 2015
8 oz
",DEFCON Sauces, Defcon 1 Extreme Wing Sauce    ,$ 7.85,https://heathotsauce.com/collections/all/products/defcon-1-extreme-wing-sauce
"
 A multiple award winning wing sauce with a medium kick.
Heat Level: Medium
Ingredients: Aged Cayenne Peppers, Distilled Vinegar, Water, Salt, Garlic Powder, Cayenne Peppers, Cream, White Wine Vinegar, Natural Flavors
Awards:
First Place Wing Sauce, Screaming Mimi Awards, 2015
First Place Wing Sauce, Zest Fest Midwest, 2013
First Place Medium Wing Sauce, Fiery Food Challenge, 2013
8 oz
",DEFCON Sauces, Defcon 2 Medium Wing Sauce    ,$ 6.65,https://heathotsauce.com/collections/all/products/defcon-2-medium-wing-sauce
"
Delicious spicy banana salt water taffy made with How Big Is Your Stinger hot sauce.

Comes with 15 pieces, or about 1/4 LB.
Freebie version comes with 3 pieces.
",Dolle's Taffy, Spicy Banana Saltwater Taffy    ,$ 2.99,https://heathotsauce.com/collections/all/products/spicy-saltwater-taffy
"
Marie Sharp's Grapefruit Pulp Habanero Pepper Sauce is a unique blend of grapefruit and habanero. 
Heat Level: Hot
﻿Ingredients﻿: Grapefruit Pulp, Select Yellow Habanero Pepper, White Vinegar, Onions, Salt, Lime Juice and Garlic.
5 oz
",Marie Sharp's, Grapefruit Pulp Habanero Pepper Sauce    ,$ 3.99,https://heathotsauce.com/collections/all/products/grapefruit-pulp-habanero-pepper-sauce
"
Marie Sharp's Orange Pulp Habanero Pepper Sauce is a citrusy blend of oranges, key lime, and habanero, great on eggs!
Heat Level: Hot
﻿Ingredients﻿: Select Yellow Habanero Pepper, Orange Pulp, Onions, Salt, Key Lime Juice, Vinegar, Garlic and Salt
5 oz
",Marie Sharp's, Orange Pulp Habanero Pepper Sauce    ,$ 3.99,https://heathotsauce.com/collections/all/products/orange-pulp-habanero-pepper-sauce
"
A sweet and smokey sauce with a mellow heat level. Like a hybrid of a BBQ sauce and a hot sauce.
Heat Level: Mild
Ingredients: Sugar, Orange Juice, Apple Cider Vinegar, Chipotle Pepper Sauce (chipotle peppers, tomato puree, vinegar, onions, sunflower seed oil sugar, salt, paprika, garlic), Soy Sauce (water, wheat, soybeans, salt), Xanthan Gum.
11 oz
",Hot Squeeze, Hot Squeeze Sweet Heat Chipotle    ,$ 6.99,https://heathotsauce.com/collections/all/products/hot-squeeze-sweet-heat-chipotle
"
Widely considered the best bacon hot sauce on the market, try this sauce in Bloody Marys!
Heat Level: Mild
Ingredients: Water, apple cider vinegar, tomato paste, sugar, chile pepper blend, salt, spices, citric acid, ascorbic acid, bacon flavor, less than .5% of monosodium glutamate, hydrolyzed vegetable protein, artificial ham flavor.
5 oz
",Voodoo Chile Sauces, Porcus Infernum    ,$ 4.99,https://heathotsauce.com/collections/all/products/porcus-infernum
"
A versatile sweet and garlicy sriracha style sauce.
Heat Level: Medium
Ingredients: Red chile peppers, cayenne peppers, roasted red peppers (roasted peppers, water, salt, citric acid), water, cane sugar, vinegar, spices, xanthan gum, natural bacon flavor.
12 oz
",Fat Cat, Fat Cat Siamese Sriracha    ,$ 7.99,https://heathotsauce.com/collections/all/products/fat-cat-sriracha
"
A sweet and garlicy sriracha style sauce with some smokey bacon flavor!
Heat Level: Medium
Ingredients: Red chile peppers, cayenne peppers, roasted red peppers (roasted peppers, water, salt, citric acid), water, cane sugar, vinegar, spices, xanthan gum, natural bacon flavor.
12 oz
",Fat Cat, Fat Cat Bacon-Flavored Sriracha    ,$ 7.99,https://heathotsauce.com/collections/all/products/fat-cat-bacon-flavored-sriracha
